INFO: ChannelWidth 160, Arch_filename "/home/alex/Documents/EPFL/PARSA/VTR8_S/vtr_flow/arch/timing/k6_frac_N10_frac_chain_mem32K_40nm.xml"
INFO: Total: SegmentTypes 1, Channels 2, Delta_xs 30, Delta_ys 30

SegTypeId 0 (unnamed_segment_0, length 4) Chan 0
18, 10 : 9.11102e-10, 8.79883e-10
18, 11 : 1.00227e-09, 1.05621e-09
18, 12 : 1.00146e-09, 1.02095e-09
18, 13 : 1.04442e-09, 1.02095e-09
18, 14 : 1.05217e-09, 1.02095e-09
18, 15 : 1.13905e-09, 1.19728e-09
18, 16 : 1.12636e-09, 1.16201e-09
18, 17 : 1.18437e-09, 1.16201e-09
18, 18 : 1.19212e-09, 1.16201e-09
18, 19 : 1.27886e-09, 1.33834e-09
18, 20 : 1.27805e-09, 1.30307e-09
18, 21 : 1.32101e-09, 1.30307e-09
18, 22 : 1.33429e-09, 1.30307e-09
18, 23 : 1.4324e-09, 1.44414e-09
18, 24 : 1.4158e-09, 1.44414e-09
18, 25 : 1.46539e-09, 1.44414e-09
18, 26 : 1.47204e-09, 1.44414e-09
18, 27 : 1.57014e-09, 1.5852e-09
18, 28 : 1.55066e-09, 1.5852e-09
18, 29 : 1.7225e-09, 1.72626e-09
19, 0 : 7.39637e-10, 7.3882e-10
19, 1 : 7.63397e-10, 7.74086e-10
19, 2 : 7.63397e-10, 7.74086e-10
19, 3 : 7.63397e-10, 7.74086e-10
19, 4 : 7.64504e-10, 7.3882e-10
19, 5 : 7.70039e-10, 7.3882e-10
19, 6 : 7.74466e-10, 7.3882e-10
19, 7 : 8.94942e-10, 9.15149e-10
19, 8 : 9.03354e-10, 8.79883e-10
19, 9 : 9.02247e-10, 8.79883e-10
19, 10 : 9.14423e-10, 8.79883e-10
19, 11 : 1.03601e-09, 1.05621e-09
19, 12 : 1.04331e-09, 1.02095e-09
19, 13 : 1.04442e-09, 1.02095e-09
19, 14 : 1.05438e-09, 1.02095e-09
19, 15 : 1.17773e-09, 1.16201e-09
19, 16 : 1.15123e-09, 1.16201e-09
19, 17 : 1.18437e-09, 1.16201e-09
19, 18 : 1.19434e-09, 1.16201e-09
19, 19 : 1.31658e-09, 1.30307e-09
19, 20 : 1.32101e-09, 1.30307e-09
19, 21 : 1.32212e-09, 1.30307e-09
19, 22 : 1.33319e-09, 1.30307e-09
19, 23 : 1.45432e-09, 1.44414e-09
19, 24 : 1.45875e-09, 1.44414e-09
19, 25 : 1.46318e-09, 1.44414e-09
19, 26 : 1.47978e-09, 1.44414e-09
19, 27 : 1.59207e-09, 1.5852e-09
19, 28 : 1.5649e-09, 1.5852e-09
19, 29 : 1.73202e-09, 1.72626e-09
20, 0 : 7.63397e-10, 7.3882e-10
20, 1 : 8.38684e-10, 9.15149e-10
20, 2 : 8.50638e-10, 9.15149e-10
20, 3 : 8.45103e-10, 9.15149e-10
20, 4 : 8.45988e-10, 9.15149e-10
20, 5 : 8.60546e-10, 9.15149e-10
20, 6 : 8.79066e-10, 8.79883e-10
20, 7 : 9.04461e-10, 9.15149e-10
20, 8 : 9.0114e-10, 8.79883e-10
20, 9 : 9.18851e-10, 8.79883e-10
20, 10 : 9.8971e-10, 1.02095e-09
20, 11 : 1.03999e-09, 1.05621e-09
20, 12 : 1.03999e-09, 1.02095e-09
20, 13 : 1.05549e-09, 1.02095e-09
20, 14 : 1.13669e-09, 1.16201e-09
20, 15 : 1.17995e-09, 1.19728e-09
20, 16 : 1.17058e-09, 1.16201e-09
20, 17 : 1.19434e-09, 1.16201e-09
20, 18 : 1.27554e-09, 1.30307e-09
20, 19 : 1.31769e-09, 1.33834e-09
20, 20 : 1.31548e-09, 1.30307e-09
20, 21 : 1.32986e-09, 1.30307e-09
20, 22 : 1.40604e-09, 1.44414e-09
20, 23 : 1.45432e-09, 1.4794e-09
20, 24 : 1.45432e-09, 1.44414e-09
20, 25 : 1.47093e-09, 1.44414e-09
20, 26 : 1.55103e-09, 1.5852e-09
20, 27 : 1.59539e-09, 1.5852e-09
20, 28 : 1.58602e-09, 1.5852e-09
20, 29 : 1.82546e-09, 1.86733e-09
21, 0 : 8.38684e-10, 8.79883e-10
21, 1 : 8.57373e-10, 9.15149e-10
21, 2 : 8.57373e-10, 9.15149e-10
21, 3 : 8.57373e-10, 9.15149e-10
21, 4 : 8.8498e-10, 8.79883e-10
21, 5 : 8.91547e-10, 8.79883e-10
21, 6 : 8.81733e-10, 8.79883e-10
21, 7 : 9.9895e-10, 1.05621e-09
21, 8 : 1.00272e-09, 1.02095e-09
21, 9 : 1.0239e-09, 1.02095e-09
21, 10 : 1.02944e-09, 1.02095e-09
21, 11 : 1.13573e-09, 1.19728e-09
21, 12 : 1.14489e-09, 1.16201e-09
21, 13 : 1.16718e-09, 1.16201e-09
21, 14 : 1.17714e-09, 1.16201e-09
21, 15 : 1.26276e-09, 1.33834e-09
21, 16 : 1.27399e-09, 1.30307e-09
21, 17 : 1.31046e-09, 1.30307e-09
21, 18 : 1.32005e-09, 1.30307e-09
21, 19 : 1.41328e-09, 1.4794e-09
21, 20 : 1.42923e-09, 1.44414e-09
21, 21 : 1.44377e-09, 1.4794e-09
21, 22 : 1.46443e-09, 1.44414e-09
21, 23 : 1.55007e-09, 1.62047e-09
21, 24 : 1.57029e-09, 1.5852e-09
21, 25 : 1.59155e-09, 1.5852e-09
21, 26 : 1.60439e-09, 1.5852e-09
21, 27 : 1.68796e-09, 1.76153e-09
21, 28 : 1.70301e-09, 1.72626e-09
21, 29 : 1.82696e-09, 1.90259e-09
22, 0 : 8.57373e-10, 8.79883e-10
22, 1 : 8.78486e-10, 9.15149e-10
22, 2 : 8.78486e-10, 9.15149e-10
22, 3 : 8.85054e-10, 9.15149e-10
22, 4 : 9.05568e-10, 9.15149e-10
22, 5 : 9.05568e-10, 8.79883e-10
22, 6 : 9.05568e-10, 8.79883e-10
22, 7 : 1.02722e-09, 1.05621e-09
22, 8 : 1.0422e-09, 1.02095e-09
22, 9 : 1.04331e-09, 1.02095e-09
22, 10 : 1.04995e-09, 1.02095e-09
22, 11 : 1.16829e-09, 1.19728e-09
22, 12 : 1.18105e-09, 1.19728e-09
22, 13 : 1.18327e-09, 1.16201e-09
22, 14 : 1.19102e-09, 1.16201e-09
22, 15 : 1.30935e-09, 1.33834e-09
22, 16 : 1.28978e-09, 1.30307e-09
22, 17 : 1.32433e-09, 1.30307e-09
22, 18 : 1.33097e-09, 1.30307e-09
22, 19 : 1.45041e-09, 1.4794e-09
22, 20 : 1.45654e-09, 1.4794e-09
22, 21 : 1.46097e-09, 1.44414e-09
22, 22 : 1.47425e-09, 1.44414e-09
22, 23 : 1.59148e-09, 1.62047e-09
22, 24 : 1.5976e-09, 1.5852e-09
22, 25 : 1.60424e-09, 1.5852e-09
22, 26 : 1.61421e-09, 1.5852e-09
22, 27 : 1.73092e-09, 1.72626e-09
22, 28 : 1.70707e-09, 1.72626e-09
22, 29 : 1.86357e-09, 1.86733e-09
23, 0 : 8.78487e-10, 8.79883e-10
23, 1 : 9.02247e-10, 9.15149e-10
23, 2 : 9.02247e-10, 9.15149e-10
23, 3 : 9.02247e-10, 9.15149e-10
23, 4 : 9.05568e-10, 8.79883e-10
23, 5 : 9.08889e-10, 8.79883e-10
23, 6 : 9.1553e-10, 8.79883e-10
23, 7 : 1.0422e-09, 1.02095e-09
23, 8 : 1.0422e-09, 1.02095e-09
23, 9 : 1.0411e-09, 1.02095e-09
23, 10 : 1.05438e-09, 1.02095e-09
23, 11 : 1.18105e-09, 1.19728e-09
23, 12 : 1.18216e-09, 1.16201e-09
23, 13 : 1.18327e-09, 1.16201e-09
23, 14 : 1.19544e-09, 1.16201e-09
23, 15 : 1.31658e-09, 1.30307e-09
23, 16 : 1.29134e-09, 1.30307e-09
23, 17 : 1.32433e-09, 1.30307e-09
23, 18 : 1.3354e-09, 1.30307e-09
23, 19 : 1.45765e-09, 1.4794e-09
23, 20 : 1.45875e-09, 1.44414e-09
23, 21 : 1.46097e-09, 1.44414e-09
23, 22 : 1.47425e-09, 1.44414e-09
23, 23 : 1.59539e-09, 1.5852e-09
23, 24 : 1.5976e-09, 1.5852e-09
23, 25 : 1.60203e-09, 1.5852e-09
23, 26 : 1.62085e-09, 1.5852e-09
23, 27 : 1.73092e-09, 1.72626e-09
23, 28 : 1.70707e-09, 1.72626e-09
23, 29 : 1.87198e-09, 1.86733e-09
24, 0 : 9.02247e-10, 8.79883e-10
24, 1 : 9.77534e-10, 1.05621e-09
24, 2 : 9.95116e-10, 1.05621e-09
24, 3 : 9.85944e-10, 1.02095e-09
24, 4 : 9.8506e-10, 1.05621e-09
24, 5 : 1.00604e-09, 1.02095e-09
24, 6 : 9.99395e-10, 1.05621e-09
24, 7 : 1.04331e-09, 1.02095e-09
24, 8 : 1.03888e-09, 1.02095e-09
24, 9 : 1.05991e-09, 1.02095e-09
24, 10 : 1.12967e-09, 1.16201e-09
24, 11 : 1.18105e-09, 1.16201e-09
24, 12 : 1.17773e-09, 1.16201e-09
24, 13 : 1.19434e-09, 1.16201e-09
24, 14 : 1.27444e-09, 1.30307e-09
24, 15 : 1.31769e-09, 1.30307e-09
24, 16 : 1.30832e-09, 1.30307e-09
24, 17 : 1.33429e-09, 1.30307e-09
24, 18 : 1.41328e-09, 1.44414e-09
24, 19 : 1.45765e-09, 1.44414e-09
24, 20 : 1.45322e-09, 1.44414e-09
24, 21 : 1.46871e-09, 1.44414e-09
24, 22 : 1.544e-09, 1.5852e-09
24, 23 : 1.59871e-09, 1.5852e-09
24, 24 : 1.59207e-09, 1.5852e-09
24, 25 : 1.60978e-09, 1.5852e-09
24, 26 : 1.68877e-09, 1.72626e-09
24, 27 : 1.73202e-09, 1.72626e-09
24, 28 : 1.72376e-09, 1.72626e-09
24, 29 : 1.96234e-09, 2.00839e-09
25, 0 : 9.77534e-10, 1.02095e-09
25, 1 : 9.95116e-10, 1.02095e-09
25, 2 : 9.95116e-10, 1.05621e-09
25, 3 : 9.95116e-10, 1.05621e-09
25, 4 : 9.99395e-10, 1.05621e-09
25, 5 : 1.03261e-09, 1.02095e-09
25, 6 : 1.02058e-09, 1.02095e-09
25, 7 : 1.12502e-09, 1.19728e-09
25, 8 : 1.14001e-09, 1.19728e-09
25, 9 : 1.16275e-09, 1.16201e-09
25, 10 : 1.16829e-09, 1.16201e-09
25, 11 : 1.26586e-09, 1.33834e-09
25, 12 : 1.2768e-09, 1.33834e-09
25, 13 : 1.30603e-09, 1.30307e-09
25, 14 : 1.30779e-09, 1.30307e-09
25, 15 : 1.4005e-09, 1.4794e-09
25, 16 : 1.39415e-09, 1.44414e-09
25, 17 : 1.44053e-09, 1.44414e-09
25, 18 : 1.449e-09, 1.44414e-09
25, 19 : 1.54245e-09, 1.62047e-09
25, 20 : 1.55435e-09, 1.62047e-09
25, 21 : 1.58159e-09, 1.5852e-09
25, 22 : 1.58675e-09, 1.5852e-09
25, 23 : 1.69591e-09, 1.72626e-09
25, 24 : 1.7025e-09, 1.72626e-09
25, 25 : 1.72479e-09, 1.72626e-09
25, 26 : 1.72545e-09, 1.72626e-09
25, 27 : 1.83124e-09, 1.86733e-09
25, 28 : 1.81181e-09, 1.86733e-09
25, 29 : 1.96234e-09, 2.00839e-09
26, 0 : 9.95116e-10, 1.02095e-09
26, 1 : 1.01623e-09, 1.02095e-09
26, 2 : 1.01623e-09, 1.05621e-09
26, 3 : 1.01623e-09, 1.05621e-09
26, 4 : 1.0239e-09, 1.05621e-09
26, 5 : 1.13367e-09, 1.19728e-09
26, 6 : 1.13729e-09, 1.19728e-09
26, 7 : 1.14157e-09, 1.19728e-09
26, 8 : 1.16829e-09, 1.16201e-09
26, 9 : 1.1888e-09, 1.16201e-09
26, 10 : 1.22845e-09, 1.30307e-09
26, 11 : 1.27997e-09, 1.33834e-09
26, 12 : 1.27916e-09, 1.30307e-09
26, 13 : 1.32876e-09, 1.30307e-09
26, 14 : 1.37697e-09, 1.44414e-09
26, 15 : 1.41675e-09, 1.4794e-09
26, 16 : 1.40738e-09, 1.44414e-09
26, 17 : 1.47314e-09, 1.44414e-09
26, 18 : 1.51471e-09, 1.5852e-09
26, 19 : 1.55656e-09, 1.62047e-09
26, 20 : 1.55575e-09, 1.5852e-09
26, 21 : 1.61199e-09, 1.5852e-09
26, 22 : 1.64279e-09, 1.72626e-09
26, 23 : 1.71231e-09, 1.72626e-09
26, 24 : 1.69349e-09, 1.72626e-09
26, 25 : 1.75084e-09, 1.72626e-09
26, 26 : 1.7913e-09, 1.86733e-09
26, 27 : 1.84991e-09, 1.86733e-09
26, 28 : 1.83161e-09, 1.86733e-09
26, 29 : 2.00352e-09, 2.00839e-09
27, 0 : 1.01623e-09, 1.02095e-09
27, 1 : 1.03999e-09, 1.05621e-09
27, 2 : 1.11389e-09, 1.19728e-09
27, 3 : 1.0924e-09, 1.19728e-09
27, 4 : 1.15508e-09, 1.19728e-09
27, 5 : 1.15729e-09, 1.19728e-09
27, 6 : 1.15729e-09, 1.19728e-09
27, 7 : 1.17596e-09, 1.19728e-09
27, 8 : 1.27038e-09, 1.33834e-09
27, 9 : 1.26934e-09, 1.33834e-09
27, 10 : 1.29562e-09, 1.33834e-09
27, 11 : 1.31703e-09, 1.33834e-09
27, 12 : 1.39926e-09, 1.4794e-09
27, 13 : 1.41801e-09, 1.4794e-09
27, 14 : 1.43683e-09, 1.4794e-09
27, 15 : 1.45912e-09, 1.4794e-09
27, 16 : 1.55575e-09, 1.62047e-09
27, 17 : 1.55575e-09, 1.62047e-09
27, 18 : 1.57789e-09, 1.62047e-09
27, 19 : 1.59915e-09, 1.62047e-09
27, 20 : 1.6915e-09, 1.76153e-09
27, 21 : 1.6915e-09, 1.76153e-09
27, 22 : 1.7335e-09, 1.76153e-09
27, 23 : 1.8136e-09, 1.90259e-09
27, 24 : 1.8136e-09, 1.90259e-09
27, 25 : 1.88305e-09, 1.86733e-09
27, 26 : 1.94869e-09, 2.04366e-09
27, 27 : 1.96662e-09, 2.04366e-09
27, 28 : 2.00352e-09, 2.04366e-09
27, 29 : 2.04072e-09, 2.04366e-09
28, 0 : 1.0924e-09, 1.16201e-09
28, 1 : 1.12037e-09, 1.16201e-09
28, 2 : 1.14348e-09, 1.19728e-09
28, 3 : 1.1581e-09, 1.16201e-09
28, 4 : 1.18216e-09, 1.19728e-09
28, 5 : 1.25481e-09, 1.33834e-09
28, 6 : 1.27231e-09, 1.33834e-09
28, 7 : 1.29836e-09, 1.33834e-09
28, 8 : 1.32322e-09, 1.33834e-09
28, 9 : 1.39476e-09, 1.4794e-09
28, 10 : 1.41337e-09, 1.4794e-09
28, 11 : 1.43721e-09, 1.4794e-09
28, 12 : 1.46318e-09, 1.4794e-09
28, 13 : 1.53472e-09, 1.62047e-09
28, 14 : 1.55443e-09, 1.62047e-09
28, 15 : 1.57827e-09, 1.62047e-09
28, 16 : 1.60314e-09, 1.62047e-09
28, 17 : 1.67467e-09, 1.76153e-09
28, 18 : 1.69439e-09, 1.76153e-09
28, 19 : 1.71933e-09, 1.76153e-09
28, 20 : 1.74309e-09, 1.76153e-09
28, 21 : 1.81463e-09, 1.90259e-09
28, 22 : 1.83435e-09, 1.90259e-09
28, 23 : 1.85929e-09, 1.90259e-09
28, 24 : 1.88305e-09, 1.90259e-09
28, 25 : 1.95459e-09, 2.04366e-09
28, 26 : 1.97401e-09, 2.04366e-09
28, 27 : 1.9991e-09, 2.00839e-09
28, 28 : 2.0374e-09, 2.00839e-09
28, 29 : 3.40282e+38, 3.40282e+38
29, 0 : 1.19742e-09, 1.30307e-09
29, 1 : 1.21515e-09, 1.33834e-09
29, 2 : 1.23745e-09, 1.33834e-09
29, 3 : 1.26475e-09, 1.33834e-09
29, 4 : 1.26032e-09, 1.33834e-09
29, 5 : 1.2855e-09, 1.33834e-09
29, 6 : 1.30027e-09, 1.33834e-09
29, 7 : 1.33097e-09, 1.33834e-09
29, 8 : 1.40028e-09, 1.4794e-09
29, 9 : 1.42657e-09, 1.4794e-09
29, 10 : 1.44244e-09, 1.4794e-09
29, 11 : 1.47204e-09, 1.4794e-09
29, 12 : 1.54024e-09, 1.62047e-09
29, 13 : 1.56763e-09, 1.62047e-09
29, 14 : 1.58461e-09, 1.62047e-09
29, 15 : 1.61199e-09, 1.62047e-09
29, 16 : 1.68019e-09, 1.76153e-09
29, 17 : 1.70869e-09, 1.76153e-09
29, 18 : 1.72678e-09, 1.76153e-09
29, 19 : 1.75195e-09, 1.76153e-09
29, 20 : 1.82015e-09, 1.90259e-09
29, 21 : 1.84976e-09, 1.90259e-09
29, 22 : 1.86895e-09, 1.90259e-09
29, 23 : 1.8919e-09, 1.90259e-09
29, 24 : 1.9601e-09, 2.04366e-09
29, 25 : 1.99082e-09, 2.04366e-09
29, 26 : 2.00795e-09, 2.00839e-09
29, 27 : 2.0374e-09, 2.04366e-09
29, 28 : 3.40282e+38, 3.40282e+38
29, 29 : 3.40282e+38, 3.40282e+38

SegTypeId 0 (unnamed_segment_0, length 4) Chan 1
0, 0 : 7.247e-11, 3.35026e-11
0, 1 : 7.247e-11, 3.35026e-11
0, 2 : 7.247e-11, 3.35026e-11
0, 3 : 7.247e-11, 3.35026e-11
0, 4 : 7.247e-11, 3.35026e-11
0, 5 : 7.247e-11, 3.35026e-11
0, 6 : 7.247e-11, 3.35026e-11
0, 7 : 2.09106e-10, 1.74566e-10
0, 8 : 2.09106e-10, 1.74566e-10
0, 9 : 2.10213e-10, 1.74566e-10
0, 10 : 3.08022e-10, 3.15629e-10
0, 11 : 3.47955e-10, 3.15629e-10
0, 12 : 3.47955e-10, 3.15629e-10
0, 13 : 3.50169e-10, 3.15629e-10
0, 14 : 4.44658e-10, 4.56693e-10
0, 15 : 4.83484e-10, 4.56693e-10
0, 16 : 4.86805e-10, 4.56693e-10
0, 17 : 4.90126e-10, 4.56693e-10
0, 18 : 5.83508e-10, 5.97756e-10
0, 19 : 6.23441e-10, 5.97756e-10
0, 20 : 6.23441e-10, 5.97756e-10
0, 21 : 6.27869e-10, 5.97756e-10
0, 22 : 7.22357e-10, 7.3882e-10
0, 23 : 7.6229e-10, 7.3882e-10
0, 24 : 7.6229e-10, 7.3882e-10
0, 25 : 7.67825e-10, 7.3882e-10
0, 26 : 8.58993e-10, 8.79883e-10
0, 27 : 8.97819e-10, 8.79883e-10
0, 28 : 1.01387e-09, 1.02095e-09
0, 29 : 1.21493e-09, 1.30307e-09
1, 0 : 3.40282e+38, 3.40282e+38
1, 1 : 3.40282e+38, 3.40282e+38
1, 2 : 3.40282e+38, 3.40282e+38
1, 3 : 3.40282e+38, 3.40282e+38
1, 4 : 3.40282e+38, 3.40282e+38
1, 5 : 3.40282e+38, 3.40282e+38
1, 6 : 3.40282e+38, 3.40282e+38
1, 7 : 3.40282e+38, 3.40282e+38
1, 8 : 3.40282e+38, 3.40282e+38
1, 9 : 3.40282e+38, 3.40282e+38
1, 10 : 3.40282e+38, 3.40282e+38
1, 11 : 3.40282e+38, 3.40282e+38
1, 12 : 3.40282e+38, 3.40282e+38
1, 13 : 3.40282e+38, 3.40282e+38
1, 14 : 3.40282e+38, 3.40282e+38
1, 15 : 3.40282e+38, 3.40282e+38
1, 16 : 3.40282e+38, 3.40282e+38
1, 17 : 3.40282e+38, 3.40282e+38
1, 18 : 3.40282e+38, 3.40282e+38
1, 19 : 3.40282e+38, 3.40282e+38
1, 20 : 3.40282e+38, 3.40282e+38
1, 21 : 3.40282e+38, 3.40282e+38
1, 22 : 3.40282e+38, 3.40282e+38
1, 23 : 3.40282e+38, 3.40282e+38
1, 24 : 3.40282e+38, 3.40282e+38
1, 25 : 3.40282e+38, 3.40282e+38
1, 26 : 3.40282e+38, 3.40282e+38
1, 27 : 3.40282e+38, 3.40282e+38
1, 28 : 3.40282e+38, 3.40282e+38
1, 29 : 3.40282e+38, 3.40282e+38
2, 0 : 1.65339e-10, 1.74566e-10
2, 1 : 1.66297e-10, 1.74566e-10
2, 2 : 1.66297e-10, 1.74566e-10
2, 3 : 1.66297e-10, 1.74566e-10
2, 4 : 1.66297e-10, 1.74566e-10
2, 5 : 1.67256e-10, 1.74566e-10
2, 6 : 2.86384e-10, 3.15629e-10
2, 7 : 2.86384e-10, 3.15629e-10
2, 8 : 2.86384e-10, 3.15629e-10
2, 9 : 3.07212e-10, 3.15629e-10
2, 10 : 4.26341e-10, 4.56693e-10
2, 11 : 4.26341e-10, 4.56693e-10
2, 12 : 4.26341e-10, 4.56693e-10
2, 13 : 4.47169e-10, 4.56693e-10
2, 14 : 5.6519e-10, 5.97756e-10
2, 15 : 5.66297e-10, 5.97756e-10
2, 16 : 5.66297e-10, 5.97756e-10
2, 17 : 5.87125e-10, 5.97756e-10
2, 18 : 7.0404e-10, 7.3882e-10
2, 19 : 7.0404e-10, 7.3882e-10
2, 20 : 7.0404e-10, 7.3882e-10
2, 21 : 7.27082e-10, 7.3882e-10
2, 22 : 8.43996e-10, 8.79883e-10
2, 23 : 8.43996e-10, 8.79883e-10
2, 24 : 8.43996e-10, 8.79883e-10
2, 25 : 8.67039e-10, 8.79883e-10
2, 26 : 9.82846e-10, 1.02095e-09
2, 27 : 9.97855e-10, 1.02095e-09
2, 28 : 1.22312e-09, 1.30307e-09
2, 29 : 3.40282e+38, 3.40282e+38
3, 0 : 1.86452e-10, 1.74566e-10
3, 1 : 1.87485e-10, 1.74566e-10
3, 2 : 1.87485e-10, 1.74566e-10
3, 3 : 1.87485e-10, 1.74566e-10
3, 4 : 1.87485e-10, 1.74566e-10
3, 5 : 1.88518e-10, 1.74566e-10
3, 6 : 3.03892e-10, 3.15629e-10
3, 7 : 3.03892e-10, 3.15629e-10
3, 8 : 3.09278e-10, 3.15629e-10
3, 9 : 3.30614e-10, 3.15629e-10
3, 10 : 4.42741e-10, 4.56693e-10
3, 11 : 4.42741e-10, 4.56693e-10
3, 12 : 4.51003e-10, 4.56693e-10
3, 13 : 4.71677e-10, 4.56693e-10
3, 14 : 5.79229e-10, 5.97756e-10
3, 15 : 5.81591e-10, 5.97756e-10
3, 16 : 5.90959e-10, 5.97756e-10
3, 17 : 6.12741e-10, 5.97756e-10
3, 18 : 7.18227e-10, 7.3882e-10
3, 19 : 7.18227e-10, 7.3882e-10
3, 20 : 7.29809e-10, 7.3882e-10
3, 21 : 7.53804e-10, 7.3882e-10
3, 22 : 8.57076e-10, 8.79883e-10
3, 23 : 8.57076e-10, 8.79883e-10
3, 24 : 8.70872e-10, 8.79883e-10
3, 25 : 8.94867e-10, 8.79883e-10
3, 26 : 9.93564e-10, 1.02095e-09
3, 27 : 1.02184e-09, 1.02095e-09
3, 28 : 1.23516e-09, 1.30307e-09
3, 29 : 3.40282e+38, 3.40282e+38
4, 0 : 2.10213e-10, 1.74566e-10
4, 1 : 2.1132e-10, 1.74566e-10
4, 2 : 2.1132e-10, 1.74566e-10
4, 3 : 2.1132e-10, 1.74566e-10
4, 4 : 2.12427e-10, 1.74566e-10
4, 5 : 2.12427e-10, 1.74566e-10
4, 6 : 3.46849e-10, 3.15629e-10
4, 7 : 3.47955e-10, 3.15629e-10
4, 8 : 3.49062e-10, 3.15629e-10
4, 9 : 3.52383e-10, 3.15629e-10
4, 10 : 4.84591e-10, 4.56693e-10
4, 11 : 4.87912e-10, 4.56693e-10
4, 12 : 4.89019e-10, 4.56693e-10
4, 13 : 4.9234e-10, 4.56693e-10
4, 14 : 6.04182e-10, 5.97756e-10
4, 15 : 6.25655e-10, 5.97756e-10
4, 16 : 6.30082e-10, 5.97756e-10
4, 17 : 6.30082e-10, 5.97756e-10
4, 18 : 7.61184e-10, 7.3882e-10
4, 19 : 7.6229e-10, 7.3882e-10
4, 20 : 7.66718e-10, 7.3882e-10
4, 21 : 7.67825e-10, 7.3882e-10
4, 22 : 8.98926e-10, 8.79883e-10
4, 23 : 9.03354e-10, 8.79883e-10
4, 24 : 9.06675e-10, 8.79883e-10
4, 25 : 9.05568e-10, 8.79883e-10
4, 26 : 1.02184e-09, 1.02095e-09
4, 27 : 1.03999e-09, 1.02095e-09
4, 28 : 1.27252e-09, 1.30307e-09
4, 29 : 3.40282e+38, 3.40282e+38
5, 0 : 2.855e-10, 3.15629e-10
5, 1 : 2.87491e-10, 3.15629e-10
5, 2 : 2.87491e-10, 3.15629e-10
5, 3 : 3.05147e-10, 3.15629e-10
5, 4 : 3.06254e-10, 3.15629e-10
5, 5 : 3.10385e-10, 3.15629e-10
5, 6 : 3.47955e-10, 3.15629e-10
5, 7 : 3.47955e-10, 3.15629e-10
5, 8 : 3.52383e-10, 3.15629e-10
5, 9 : 4.44145e-10, 4.56693e-10
5, 10 : 4.86805e-10, 4.56693e-10
5, 11 : 4.86805e-10, 4.56693e-10
5, 12 : 4.9234e-10, 4.56693e-10
5, 13 : 5.83508e-10, 5.97756e-10
5, 14 : 6.05289e-10, 5.97756e-10
5, 15 : 6.25655e-10, 5.97756e-10
5, 16 : 6.31189e-10, 5.97756e-10
5, 17 : 7.22357e-10, 7.3882e-10
5, 18 : 7.6229e-10, 7.3882e-10
5, 19 : 7.6229e-10, 7.3882e-10
5, 20 : 7.70039e-10, 7.3882e-10
5, 21 : 8.5848e-10, 8.79883e-10
5, 22 : 9.0114e-10, 8.79883e-10
5, 23 : 9.0114e-10, 8.79883e-10
5, 24 : 9.09995e-10, 8.79883e-10
5, 25 : 9.97843e-10, 1.02095e-09
5, 26 : 1.02294e-09, 1.02095e-09
5, 27 : 1.04552e-09, 1.02095e-09
5, 28 : 1.26121e-09, 1.30307e-09
5, 29 : 3.40282e+38, 3.40282e+38
6, 0 : 3.04189e-10, 3.15629e-10
6, 1 : 3.04189e-10, 3.15629e-10
6, 2 : 3.04189e-10, 3.15629e-10
6, 3 : 3.04189e-10, 3.15629e-10
6, 4 : 3.26335e-10, 3.15629e-10
6, 5 : 3.26335e-10, 3.15629e-10
6, 6 : 4.28554e-10, 4.56693e-10
6, 7 : 4.4621e-10, 4.56693e-10
6, 8 : 4.66291e-10, 4.56693e-10
6, 9 : 4.74039e-10, 4.56693e-10
6, 10 : 5.67404e-10, 5.97756e-10
6, 11 : 5.86167e-10, 5.97756e-10
6, 12 : 6.07429e-10, 5.97756e-10
6, 13 : 6.21373e-10, 5.97756e-10
6, 14 : 7.06254e-10, 7.3882e-10
6, 15 : 7.24583e-10, 7.3882e-10
6, 16 : 7.49525e-10, 7.3882e-10
6, 17 : 7.62437e-10, 7.3882e-10
6, 18 : 8.45103e-10, 8.79883e-10
6, 19 : 8.64825e-10, 8.79883e-10
6, 20 : 8.87119e-10, 8.79883e-10
6, 21 : 9.04607e-10, 8.79883e-10
6, 22 : 9.83953e-10, 1.02095e-09
6, 23 : 1.00257e-09, 1.02095e-09
6, 24 : 1.0273e-09, 1.02095e-09
6, 25 : 1.04567e-09, 1.02095e-09
6, 26 : 1.1228e-09, 1.16201e-09
6, 27 : 1.1395e-09, 1.16201e-09
6, 28 : 1.27473e-09, 1.30307e-09
6, 29 : 3.40282e+38, 3.40282e+38
7, 0 : 3.25302e-10, 3.15629e-10
7, 1 : 3.25302e-10, 3.15629e-10
7, 2 : 3.25302e-10, 3.15629e-10
7, 3 : 3.29581e-10, 3.15629e-10
7, 4 : 3.50169e-10, 3.15629e-10
7, 5 : 3.50169e-10, 3.15629e-10
7, 6 : 4.45914e-10, 4.56693e-10
7, 7 : 4.69538e-10, 4.56693e-10
7, 8 : 4.87912e-10, 4.56693e-10
7, 9 : 4.9234e-10, 4.56693e-10
7, 10 : 5.82698e-10, 5.97756e-10
7, 11 : 6.08387e-10, 5.97756e-10
7, 12 : 6.30082e-10, 5.97756e-10
7, 13 : 6.32296e-10, 5.97756e-10
7, 14 : 7.21547e-10, 7.3882e-10
