INFO: ChannelWidth 80, Arch_filename "/home/alex/Documents/EPFL/PARSA/VTR8_S/vtr_flow/arch/timing/k6_frac_N10_frac_chain_mem32K_40nm.xml"
INFO: Total: SegmentTypes 1, Channels 2, Delta_xs 20, Delta_ys 20

SegTypeId 0 (unnamed_segment_0, length 4) Chan 0
8, 2 : 3.49062e-10, 3.14391e-10
8, 3 : 3.50169e-10, 3.14391e-10
8, 4 : 3.50169e-10, 3.14391e-10
8, 5 : 3.5349e-10, 3.14391e-10
8, 6 : 4.87912e-10, 4.54901e-10
8, 7 : 4.87912e-10, 4.54901e-10
8, 8 : 4.91233e-10, 4.54901e-10
8, 9 : 4.9234e-10, 4.54901e-10
8, 10 : 6.08461e-10, 5.95411e-10
8, 11 : 5.91553e-10, 5.95411e-10
8, 12 : 6.31189e-10, 5.95411e-10
8, 13 : 6.36724e-10, 5.95411e-10
8, 14 : 7.63397e-10, 7.35921e-10
8, 15 : 7.63397e-10, 7.35921e-10
8, 16 : 7.68932e-10, 7.35921e-10
8, 17 : 7.81108e-10, 7.35921e-10
8, 18 : 9.95926e-10, 1.01694e-09
8, 19 : 3.40282e+38, 3.40282e+38
9, 0 : 4.25234e-10, 4.54901e-10
9, 1 : 4.26341e-10, 4.54901e-10
9, 2 : 4.26341e-10, 4.54901e-10
9, 3 : 4.26341e-10, 4.54901e-10
9, 4 : 4.26341e-10, 4.54901e-10
9, 5 : 4.28777e-10, 4.54901e-10
9, 6 : 4.87912e-10, 4.54901e-10
9, 7 : 4.87912e-10, 4.54901e-10
9, 8 : 4.9566e-10, 4.54901e-10
9, 9 : 5.67627e-10, 5.95411e-10
9, 10 : 6.08461e-10, 5.95411e-10
9, 11 : 6.08461e-10, 5.95411e-10
9, 12 : 6.35617e-10, 5.95411e-10
9, 13 : 7.07583e-10, 7.35921e-10
9, 14 : 7.64504e-10, 7.35921e-10
9, 15 : 7.63397e-10, 7.35921e-10
9, 16 : 7.7336e-10, 7.35921e-10
9, 17 : 8.49531e-10, 8.76431e-10
9, 18 : 1.07978e-09, 1.15745e-09
9, 19 : 3.40282e+38, 3.40282e+38
10, 0 : 4.4289e-10, 4.54901e-10
10, 1 : 4.4289e-10, 4.54901e-10
10, 2 : 4.4289e-10, 4.54901e-10
10, 3 : 4.4289e-10, 4.54901e-10
10, 4 : 4.4289e-10, 4.54901e-10
10, 5 : 4.48276e-10, 4.54901e-10
10, 6 : 5.66297e-10, 5.95411e-10
10, 7 : 5.70725e-10, 5.95411e-10
10, 8 : 5.71832e-10, 5.95411e-10
10, 9 : 5.93767e-10, 5.95411e-10
10, 10 : 7.03173e-10, 7.35921e-10
10, 11 : 6.91428e-10, 7.35921e-10
10, 12 : 7.11788e-10, 7.35921e-10
10, 13 : 7.3151e-10, 7.35921e-10
10, 14 : 8.47317e-10, 8.76431e-10
10, 15 : 8.49531e-10, 8.76431e-10
10, 16 : 8.49531e-10, 8.76431e-10
10, 17 : 8.86012e-10, 8.76431e-10
10, 18 : 1.09071e-09, 1.15745e-09
10, 19 : 3.40282e+38, 3.40282e+38
11, 0 : 4.65184e-10, 4.54901e-10
11, 1 : 4.65184e-10, 4.54901e-10
11, 2 : 4.65184e-10, 4.54901e-10
11, 3 : 4.65184e-10, 4.54901e-10
11, 4 : 4.65184e-10, 4.54901e-10
11, 5 : 4.65184e-10, 4.54901e-10
11, 6 : 6.03001e-10, 5.95411e-10
11, 7 : 6.04034e-10, 5.95411e-10
11, 8 : 6.08387e-10, 5.95411e-10
11, 9 : 6.09568e-10, 5.95411e-10
11, 10 : 7.29296e-10, 7.35921e-10
11, 11 : 7.08559e-10, 7.35921e-10
11, 12 : 7.46278e-10, 7.35921e-10
11, 13 : 7.53952e-10, 7.35921e-10
11, 14 : 8.82766e-10, 8.76431e-10
11, 15 : 8.83798e-10, 8.76431e-10
11, 16 : 8.83798e-10, 8.76431e-10
11, 17 : 9.01657e-10, 8.76431e-10
11, 18 : 1.13278e-09, 1.15745e-09
11, 19 : 3.40282e+38, 3.40282e+38
12, 0 : 4.86805e-10, 4.54901e-10
12, 1 : 4.87912e-10, 4.54901e-10
12, 2 : 4.87912e-10, 4.54901e-10
12, 3 : 4.89019e-10, 4.54901e-10
12, 4 : 4.90126e-10, 4.54901e-10
12, 5 : 4.93447e-10, 4.54901e-10
12, 6 : 6.26762e-10, 5.95411e-10
12, 7 : 6.26762e-10, 5.95411e-10
12, 8 : 6.31189e-10, 5.95411e-10
12, 9 : 6.33403e-10, 5.95411e-10
12, 10 : 7.49451e-10, 7.35921e-10
12, 11 : 7.31361e-10, 7.35921e-10
12, 12 : 7.68932e-10, 7.35921e-10
12, 13 : 7.75573e-10, 7.35921e-10
12, 14 : 9.02247e-10, 8.76431e-10
12, 15 : 9.02247e-10, 8.76431e-10
12, 16 : 9.08888e-10, 8.76431e-10
12, 17 : 9.19958e-10, 8.76431e-10
12, 18 : 1.13588e-09, 1.15745e-09
12, 19 : 3.40282e+38, 3.40282e+38
13, 0 : 5.62315e-10, 5.95411e-10
13, 1 : 5.62315e-10, 5.95411e-10
13, 2 : 5.64083e-10, 5.95411e-10
13, 3 : 5.64083e-10, 5.95411e-10
13, 4 : 5.64083e-10, 5.95411e-10
13, 5 : 5.69841e-10, 5.95411e-10
13, 6 : 6.26762e-10, 5.95411e-10
13, 7 : 6.26762e-10, 5.95411e-10
13, 8 : 6.37831e-10, 5.95411e-10
13, 9 : 7.09797e-10, 7.35921e-10
13, 10 : 7.48418e-10, 7.35921e-10
13, 11 : 7.64504e-10, 7.35921e-10
13, 12 : 7.77787e-10, 7.35921e-10
13, 13 : 8.53074e-10, 8.76431e-10
13, 14 : 9.03354e-10, 8.76431e-10
13, 15 : 9.03354e-10, 8.76431e-10
13, 16 : 9.14423e-10, 8.76431e-10
13, 17 : 9.91701e-10, 1.01694e-09
13, 18 : 1.2207e-09, 1.29796e-09
13, 19 : 3.40282e+38, 3.40282e+38
14, 0 : 5.80632e-10, 5.95411e-10
14, 1 : 5.80632e-10, 5.95411e-10
14, 2 : 5.80632e-10, 5.95411e-10
14, 3 : 5.80632e-10, 5.95411e-10
14, 4 : 5.80632e-10, 5.95411e-10
14, 5 : 5.88232e-10, 5.95411e-10
14, 6 : 7.05147e-10, 7.35921e-10
14, 7 : 7.2391e-10, 7.35921e-10
14, 8 : 7.2391e-10, 7.35921e-10
14, 9 : 7.32617e-10, 7.35921e-10
14, 10 : 8.44236e-10, 8.76431e-10
14, 11 : 8.32492e-10, 8.76431e-10
14, 12 : 8.65932e-10, 8.76431e-10
14, 13 : 8.82535e-10, 8.76431e-10
14, 14 : 9.86167e-10, 1.01694e-09
14, 15 : 1.00161e-09, 1.01694e-09
14, 16 : 1.00161e-09, 1.01694e-09
14, 17 : 1.03039e-09, 1.01694e-09
14, 18 : 1.23178e-09, 1.29796e-09
14, 19 : 3.40282e+38, 3.40282e+38
15, 0 : 6.04034e-10, 5.95411e-10
15, 1 : 6.04034e-10, 5.95411e-10
15, 2 : 6.04034e-10, 5.95411e-10
15, 3 : 6.04034e-10, 5.95411e-10
15, 4 : 6.04034e-10, 5.95411e-10
15, 5 : 6.04034e-10, 5.95411e-10
15, 6 : 7.42883e-10, 7.35921e-10
15, 7 : 7.42883e-10, 7.35921e-10
15, 8 : 7.47311e-10, 7.35921e-10
15, 9 : 7.48418e-10, 7.35921e-10
15, 10 : 8.69252e-10, 8.76431e-10
15, 11 : 8.49623e-10, 8.76431e-10
15, 12 : 8.87342e-10, 8.76431e-10
15, 13 : 8.92802e-10, 8.76431e-10
15, 14 : 1.02272e-09, 1.01694e-09
15, 15 : 1.02375e-09, 1.01694e-09
15, 16 : 1.02375e-09, 1.01694e-09
15, 17 : 1.04051e-09, 1.01694e-09
15, 18 : 1.27385e-09, 1.29796e-09
15, 19 : 3.40282e+38, 3.40282e+38
16, 0 : 6.25655e-10, 5.95411e-10
16, 1 : 6.27869e-10, 5.95411e-10
16, 2 : 6.27869e-10, 5.95411e-10
16, 3 : 6.27869e-10, 5.95411e-10
16, 4 : 6.27869e-10, 5.95411e-10
16, 5 : 6.3451e-10, 5.95411e-10
16, 6 : 7.65611e-10, 7.35921e-10
16, 7 : 7.65611e-10, 7.35921e-10
16, 8 : 7.70039e-10, 7.35921e-10
16, 9 : 7.7336e-10, 7.35921e-10
16, 10 : 8.87268e-10, 8.76431e-10
16, 11 : 8.70359e-10, 8.76431e-10
16, 12 : 9.07782e-10, 8.76431e-10
16, 13 : 9.17744e-10, 8.76431e-10
16, 14 : 1.0411e-09, 1.01694e-09
16, 15 : 1.0411e-09, 1.01694e-09
16, 16 : 1.04774e-09, 1.01694e-09
16, 17 : 1.06102e-09, 1.01694e-09
16, 18 : 1.27473e-09, 1.29796e-09
16, 19 : 3.40282e+38, 3.40282e+38
17, 0 : 7.01826e-10, 7.35921e-10
17, 1 : 7.0404e-10, 7.35921e-10
17, 2 : 7.0404e-10, 7.35921e-10
17, 3 : 7.0404e-10, 7.35921e-10
17, 4 : 7.0404e-10, 7.35921e-10
17, 5 : 7.09797e-10, 7.35921e-10
17, 6 : 7.65611e-10, 7.35921e-10
17, 7 : 7.65611e-10, 7.35921e-10
17, 8 : 7.80001e-10, 7.35921e-10
17, 9 : 8.48647e-10, 8.76431e-10
17, 10 : 8.94867e-10, 8.76431e-10
17, 11 : 8.88375e-10, 8.76431e-10
17, 12 : 9.19958e-10, 8.76431e-10
17, 13 : 9.88603e-10, 1.01694e-09
17, 14 : 1.0422e-09, 1.01694e-09
17, 15 : 1.0411e-09, 1.01694e-09
17, 16 : 1.05549e-09, 1.01694e-09
17, 17 : 1.13276e-09, 1.15745e-09
17, 18 : 1.35859e-09, 1.43847e-09
17, 19 : 3.40282e+38, 3.40282e+38
18, 0 : 7.19049e-10, 7.35921e-10
18, 1 : 7.19049e-10, 7.35921e-10
18, 2 : 7.19049e-10, 7.35921e-10
18, 3 : 7.19049e-10, 7.35921e-10
18, 4 : 7.19049e-10, 7.35921e-10
18, 5 : 7.19049e-10, 7.35921e-10
18, 6 : 8.42889e-10, 8.76431e-10
18, 7 : 8.51745e-10, 8.76431e-10
18, 8 : 8.56172e-10, 8.76431e-10
18, 9 : 8.64466e-10, 8.76431e-10
18, 10 : 9.74662e-10, 1.01694e-09
18, 11 : 9.65225e-10, 1.01694e-09
18, 12 : 9.96129e-10, 1.01694e-09
18, 13 : 1.00782e-09, 1.01694e-09
18, 14 : 1.12391e-09, 1.15745e-09
18, 15 : 1.13166e-09, 1.15745e-09
18, 16 : 1.13276e-09, 1.15745e-09
18, 17 : 1.15427e-09, 1.15745e-09
18, 18 : 1.36952e-09, 1.43847e-09
18, 19 : 3.40282e+38, 3.40282e+38
19, 0 : 7.95653e-10, 8.76431e-10
19, 1 : 8.12876e-10, 8.76431e-10
19, 2 : 8.38925e-10, 8.76431e-10
19, 3 : 8.56791e-10, 8.76431e-10
19, 4 : 9.35473e-10, 1.01694e-09
19, 5 : 9.51726e-10, 1.01694e-09
19, 6 : 9.79406e-10, 1.01694e-09
19, 7 : 9.95641e-10, 1.01694e-09
19, 8 : 1.07468e-09, 1.15745e-09
19, 9 : 1.08947e-09, 1.15745e-09
19, 10 : 1.1097e-09, 1.15745e-09
19, 11 : 1.13492e-09, 1.15745e-09
19, 12 : 1.21353e-09, 1.29796e-09
19, 13 : 1.22875e-09, 1.29796e-09
19, 14 : 1.25378e-09, 1.29796e-09
19, 15 : 1.27377e-09, 1.29796e-09
19, 16 : 1.34981e-09, 1.43847e-09
19, 17 : 1.36841e-09, 1.43847e-09
19, 18 : 3.40282e+38, 3.40282e+38
19, 19 : 3.40282e+38, 3.40282e+38


